,0
1519,31971R2654
1520,32012R1237
1521,22020D0799
1522,22006D0040
1523,02009R0810-20200202
1524,32014R1321
1525,31988R1471
1526,32019Q0425(01)
1527,32006R0951R(03)
1528,01992L0057-20190726
1529,32017D0866
1530,32019D1389
1531,32023D0815
1532,32021D0855
1533,31985R2046
1534,32000R1896R(01)
1535,32022R1618
1536,32010R1085
1537,22023D0578
1538,32009R0147
1539,32014R1119
1540,32012A0403(01)
1541,32014D0740
1542,02011D0665-20210518
1543,32011R0370
1544,31994D0394
1545,32006R0267
1546,32022D2540
1547,32014R1242
1548,42014X1107(02)
1549,32013R1057
1550,31992D0194
1551,32020R0460
1552,32020D0548
1553,32021R2240
1554,32012R0256
1555,31992D0435
1556,02007D0198-20210101
1557,32004R2279
1558,22007D0064
1559,31981D0969
1560,22022D2226
1561,32019L0001
1562,32021R2306R(05)
1563,02003R1560-20140209
1564,31969D0495
1565,32005H0761
1566,32014R1302
1567,32004R0724
1568,32014R1374
1569,22019A0121(02)
1570,32004D0689
1571,32014D0464
1572,32015D0765
1573,32011R0142
1574,32019D0640
1575,31970R1523
1576,32014R1001
1577,32002L0077
1578,32018D0194
1579,32020D2001
1580,32008R0543R(02)
1581,31999R1726
1582,02004R0794-20161222
1583,32014D0215
1584,31986L0653R(01)
1585,31994R1549
1586,31995D0353
1587,32020D0588
1588,32007D0151
1589,32019R0632
1590,31994Y0216(02)
1591,22022D2224
1592,32004L0080
1593,32014R0798
1594,32002D0092
1595,32009L0128
1596,32009R0668
1597,32020D0143
1598,01997R1103-20010101
1599,32022D0582
1600,32023R1455
1601,31980S2795
1602,31999R0055
1603,31989R2187
1604,02009R1051-20170906
1605,31996D0211
1606,31976R1506
1607,02017R2361-20210326
1608,32013R1307R(01)
1609,32014R0795
1610,32001D0137
1611,32018R0657
1612,32015D0424
1613,22015D1354
1614,32022R0047
1615,32021D0145
1616,42000A0712(01)R(02)
1617,32008L0098
1618,32018D0109
1619,32007R0224
1620,32009D0118
1621,32014R0677
1622,32008R0967
1623,32010D0144
1624,32014D0754
1625,31992R0811
1626,32021D0429
1627,31997R0986
1628,01996D0228-20030101
1629,32005F0214
1630,32019R1009R(09)
1631,31985D0646
1632,32015L1480
1633,32003D0256
1634,32003D0029
1635,32019R2117
1636,31995R2806
1637,32006D0560
1638,32020R0699
1639,32014D0439
1640,32019R1666R(01)
1641,32022D1684
1642,32023D1550
1643,22023D0876
1644,31976R1513
1645,32023D0975
1646,32020R0957
1647,32000Y0407(02)
1648,32003R1554
1649,32013R0081
1650,32019R1382
1651,32015D1835R(01)
1652,32013R1202
1653,32021R1947
1654,32018R0155
1655,01978R2514-19890121
1656,32017R0693
1657,32004B0716
1658,32014D0426
1659,32018R1912
1660,32014D0801
1661,32020D0710
1662,32018D1945
1663,32020R0863
1664,31978D0285
1665,32023R0112
1666,32021D0625(01)
1667,22016D1901
1668,22004D0007
1669,22015A0521(01)
1670,32011R1178R(20)
1671,32019R1022
1672,42000A0712(01)
1673,32013R0363
1674,32011D0848
1675,22006D0652
1676,32003R2083
1677,32017D1412
1678,32019D0033
1679,32015R2173
1680,32002R2014
1681,32008R0517
1682,32022R2292R(01)
1683,22015D0821
1684,32020R0389
1685,32020D0264
1686,02008D0022-20110309
1687,32011D0646
1688,31975D0364
1689,32019R1916
1690,32018R1091
1691,32018R1530
1692,32020R1044
1693,22007D0458
1694,32014R0807R(01)
1695,32012L0010
1696,22008D0109
1697,22005A1230(04)
1698,31973Y0919(03)
1699,32020R0044
1700,31982Y0721(01)
1701,32022D1243
1702,32007R0566
1703,31996D0565
1704,32000D0249
1705,31989R4058
1706,32008R0053
1707,31994D0603
1708,32021R0866
1709,02006R0847-20211214
1710,32014L0069
1711,32004L0038
1712,32021D0560
1713,32015R2338
1714,32012R0528
1715,32023R1057
1716,31972R2647
1717,32013R0609R(05)
1718,32021D0149
1719,32010R0234
1720,32017R2169
1721,32022L0542
1722,32002R1856
1723,32021R2106
1724,32002R0889
1725,32004G0212(01)
1726,02005D0001-20130701
1727,32011R0531
1728,31998D0731
1729,32016R1219
1730,32022R2065
1731,32023R0955
1732,32010R0036R(03)
1733,32011R1232
1734,32014D0508
1735,32022R1012
1736,32021R1135
1737,32021R2128
1738,32008D0076
1739,32011D0099
1740,31958R0003
1741,32006R1931
1742,32007R1579
1743,32021D1129
1744,31985D0531
1745,31983Y0716(02)
1746,32012D0262
1747,32019L0904
1748,32002D0458
1749,32011R1387
1750,22021A0618(01)
1751,32021D2144
1752,32021R1983
1753,02020R0683-20230101
1754,31996E0668
1755,31998R0409
1756,31982Y0721(02)
1757,22007A0926(01)
1758,32020D0899
1759,32007R1558
1760,32004R1474
1761,32007H0078
1762,31999D0833
1763,32011R0404R(01)
1764,32021D2258
1765,32020R2114
1766,32018R1265
1767,02008D0381-20140101
1768,32008R1156
1769,32020R1540
1770,01977R0189-19970603
1771,31985R3580
1772,31974Y0820(01)
1773,32018R1916
1774,32020R0419
1775,32018R0633
1776,32006R1731
1777,32022D0506
1778,32022R2231
1779,32004D0337
1780,32012D0192
1781,32018R1501
1782,32020D1573
1783,32006R0269
1784,32022R0400
1785,02011R0492-20210801
1786,22020D0006
1787,32021D0921
1788,32021R1873
1789,31993L0002
1790,31992D0398
1791,31998R2756
1792,32003D0102
1793,32023D1623
1794,32009R1223R(03)
1795,21996D0523(02)
1796,32014D0188
1797,32020R2211
1798,32021R0580
1799,32013D0225
1800,32019D1202(01)
1801,32014L0023
1802,32014A1122(01)
1803,32006R1893
1804,32021D0121
1805,32000R2559
1806,32009R0614
1807,32013R0428
1808,02009D0767-20140201
1809,32006R0336
1810,32009R0198
1811,32013D0301
1812,32000R0289
1813,22006A0224(02)
1814,02009R1099-20191214
1815,31997Y1219(01)
1816,32014L0010
1817,32014D0753
1818,02021R2307-20220701
1819,32003D0072
1820,32013R1299
1821,32003D0364
1822,32006R1894
1823,32013L0053
1824,31990Y1201(02)
1825,32019D1202
1826,02009R0987-20180101
1827,21978A1117(01)
1828,32023D1022
1829,01995R1238-20230701
1830,22022D2471
1831,32012D1218(01)
1832,32008F0675
1833,01976D0687-19780420
1834,32003D0690
1835,31975D0095
1836,32013R1364
1837,32008R0765
1838,32023D0392
1839,02011D0878-20111226
1840,22021D1082
1841,32019R0776
1842,32020R1542
1843,32015R0730
1844,01993L0083-20190606
1845,32017D0004
1846,31989L0654
1847,31994R1733
1848,22015D1808
1849,32019R1238
1850,32009D0357
1851,32005D0523
1852,32020R2086
1853,32012D0065
1854,32022D0608
1855,32009D0310
1856,32020R0461
1857,32021D0908
1858,22010D0078
1859,32016D1032R(01)
1860,32022R0416
1861,32003D0260
1862,32020D1071
1863,31995D0419
1864,31995D0002
1865,32006R1907R(03)
1866,22004D0419
1867,32023R1230R(01)
1868,32013D0237
1869,02009R0392-20190726
1870,32011R0703
1871,32006L0046
1872,32007R1322
1873,32019L0789R(01)
1874,32006R1692R(01)
1875,32007R0148
1876,32019L2121
1877,32021R1768
1878,32014D0387
1879,32004D0637
1880,31976D0790
1881,32019R0411
1882,32014R0932
1883,32010D0424(13)
1884,32016R1719R(02)
1885,32004D0481R(01)
1886,32004D0604
1887,32019R1141
1888,32020R0182
1889,02009R0470-20090616
1890,31996D0037
1891,32018R1728
1892,02011R0063-20190305
1893,32012R0923R(18)
1894,32023R0846
1895,22016A0323(02)
1896,32021D1752
1897,02017R2402-20210409
1898,32021O0564
1899,22003D0747
1900,32009D0765
1901,32014H0724
1902,32001R1667
1903,22017A0727(01)
1904,32006L0112
1905,02003D0757-20030218
1906,31992R2344
1907,32009L0012
1908,32015D0710
1909,32021L1716
1910,32022D1415
1911,02017R2195-20220619
1912,32010R0219
1913,31989Y1125(01)
1914,32014L0003
1915,32019R0098
1916,32014L0047R(01)
1917,32008D0201
1918,01974D0269-19800701
1919,31977D0406
1920,32015D0337
1921,32021D1485
1922,32013R0168R(05)
1923,32011D0863
1924,32019R1387
1925,32015D1142
1926,32018R0788
1927,32011D0233
1928,32022R1373
1929,32005R0708
1930,31990D0420
1931,32022D0075
1932,32017R2364
1933,22009D0118
1934,31994S2984
1935,32022R2288
1936,32014R0288
1937,32021D0113
1938,32021L2261
1939,31978L1017
1940,31995Y1219(01)
1941,32014L0090
1942,32018R1119
1943,32019R0897
1944,32011D0259
1945,32005F0212
1946,32014L0112
1947,22005D0917
1948,32021D1168
1949,32011R1282
1950,02014D0573-20210101
1951,32007D0527
1952,32016R1199
1953,22014A0830(02)R(01)
1954,32023R0183
1955,32004R1480
1956,32022D1947
1957,32022D1640
1958,22004D0090
1959,02004D0777-20040601
1960,32017R0685
1961,31987H0567
1962,31992R1911
1963,41973D0208
1964,32013O0023
1965,31987L0357
1966,32010R0141
1967,31988H0041
1968,32013R0724
1969,31989D0512
1970,32021R1080
1971,02021R1153-20210714
1972,32009D0746
1973,32008R1295
1974,31995R1484
1975,31977D0729
1976,32015D2097
1977,32020R2094
1978,32019R2093
1979,31972R1574
1980,32018R1262
1981,31996R0847
1982,32007R0733
1983,32020R1362
1984,32015R1597
1985,31972Y1231(01)
1986,32020D1779
1987,31974H0435
1988,32010R1227
1989,31996L0075
1990,32014D0322
1991,31985D0532
1992,32022D2069
1993,31968L0221
1994,32013R0568
1995,02004D0512-20190611
1996,31976A0456
1997,32020D0422(01)
1998,32007R0847
1999,32014L0065R(06)
2000,32014R0257
2001,32022D0810(01)
2002,32010L0044
2003,32006R1920
2004,32018D1891
2005,31994D0530
2006,32020R0692R(02)
2007,32008D0768
2008,32004L0024
2009,31995R0390
2010,22023D1320
2011,32009D0377
2012,22016A0311(01)
2013,32014R0622
2014,32003G0218(01)
2015,31997R2470
2016,42012Y1211(01)
2017,32008D0053
2018,02014R0771-20200717
2019,31971R1408R(12)
2020,02017R2196-20171128
2021,32001D0843
2022,31984S2765
2023,31994R1737
2024,32007D0166
2025,32012R1158
2026,32013R1001
2027,32011D0361
2028,32023D0606(01)
2029,41987D0597
2030,31992R3765
2031,32011L0083
2032,32020R1703
2033,31991R3655
2034,31972R0100
2035,32019L0633
2036,32014R0298
2037,32013R0497
2038,31992R3955
2039,02008D0421-20080607
2040,32002L0039
2041,32001R1264
2042,32012R0307
2043,32010H0104
2044,32009R1177
2045,32012R0650
2046,32020D1550
2047,32021R1243
2048,02000L0014-20190726
2049,32019O0011
2050,32014R1159
2051,32001R0964
2052,41991X0719(01)
2053,32019R1675
2054,21994D1231(19)
2055,32008R0889
2056,32020R0147
2057,32023R0003
2058,22023A0719(01)
2059,32006L0123
2060,32020R0967
2061,31976D0677
2062,32010A1222(01)
2063,01999D0307-19990507
2064,32004R1829
2065,32021D0914
2066,32023R0744
2067,32003D0033
2068,02015R2378-20230101
2069,02014A0830(01)-20211116
2070,22014D0868
2071,32019L0879
2072,22014D0373
2073,22022D1879
2074,32015R0490
2075,02012R0748-20230307
2076,22005D0074
2077,32021D0870
2078,21982D0621(04)
2079,32011R0653
2080,32016D0828
2081,32006R1930
2082,32012R1181
2083,32020R1263
2084,32012R0923R(09)
2085,31987R4132
2086,32019L2034R(02)
2087,32013R0462
2088,32022D1349
2089,32020D2073
2090,21998D0709(15)
2091,32016R1016
2092,22002D0140(01)
2093,32014D0312(03)
2094,22010A0306(01)
2095,32020L0739
2096,32003D0508
2097,32015R0159
2098,32009D0614
2099,32012R1014
2100,31999Y0317(01)
2101,32010D1020(01)
2102,32022D0559
2103,22013D0733
2104,32015L2115
2105,21981A0318(05)
2106,31985D0544
2107,31993L0062
2108,32017R0587R(01)
2109,31983D0339
2110,31988H0611
2111,32015R1991
2112,32013R0154
2113,02007R1454-20140401
2114,31985Y0016
2115,32005D0425
2116,32006R0600
2117,32004D0271
2118,02020R0492-20220720
2119,31980D0157
2120,31994R2597
2121,32008R0176
2122,32001L0096
2123,31994R0787
2124,32004R0631
2125,32020R1148
2126,32021D1157
2127,32017D2390
2128,32022R2379
2129,32018R1106
2130,32005R0601
2131,32012R0792R(01)
2132,32022D0337
2133,32023D0605(01)
2134,32013R0483
2135,32022D0264
2136,31980R0160
2137,32023D0727(02)
2138,32021R1531
2139,32023D0630(01)
2140,22014D0157
2141,32020D0170
2142,32003D0006
2143,31994Y1223(01)
2144,32022D0348
2145,31992D0008
2146,32003D0269
2147,32005D0382
2148,31976D0353
2149,32019L2235
2150,02012L0027-20230504
2151,32005R1719
2152,32002D1130(01)
2153,02007R1299-20100701
2154,32017R0117
2155,32022R0799
2156,32005L0047
2157,32010D0764
2158,32015R1739
2159,32022D0267
2160,31982D0715
2161,32018R0070
2162,02007D0679-20100101
2163,32023R0858
2164,02008D0457-20110309
2165,32021R2010
2166,32013L0034R(03)
2167,31997R1194
2168,32010D0739
2169,31983H0571
2170,31984D0105
2171,31993D0067
2172,32023D0621(01)
2173,32015R1040
2174,32023R1127
2175,32015L1535
2176,32005B0548
2177,32019R0147
2178,32016L0798R(05)
2179,32005Q0684
2180,02004L0048-20040430
2181,32008H0362
2182,32009R0987R(03)
2183,32008R0762
2184,32019L0177
2185,02011R0361-20150416
2186,32017R1990
2187,02009R0662-20090820
2188,32014L0060
2189,32023R0667
2190,32021R0131
2191,02013R1307-20230101
2192,32007D0698
2193,32007L0059
2194,32019R0714
2195,32014D0664
2196,31981R0654
2197,32013R0936R(01)
2198,22006A0602(01)
2199,32020D1342
2200,32012R1097
2201,42019D1201
2202,32021R1705
2203,02003R2345-20130604
2204,32005D0014
2205,32008H0399
2206,32022D0728(01)
2207,31981D0277
2208,32007D1149
2209,02010R1225-20101222
2210,32003G1216(01)
2211,22022D2174
2212,32004L0082
2213,32023R1406
2214,32014R0966
2215,31990D0346
2216,32002R1442
2217,02004D0338-20060101
2218,32006R1986
2219,31992R3251
2220,31998R2647
2221,32008R0740
2222,32020D1344
2223,02008D0456-20110308
2224,31994R2336
2225,32021R1165R(04)
2226,32005E0889R(01)
2227,22022D2549
2228,32014L0101
2229,02000R1896-20031214
2230,31992R3106
2231,32017R0746
2232,32016R1158
2233,32014D0045
2234,32016R0091
2235,32000R0606
2236,32013D0191
2237,32020D0480
2238,31981L0645
2239,22000D1019(11)
2240,32019D0712(01)
2241,31986R2811
2242,32006H0221
2243,32005D0438
2244,32021R2235
2245,32018R1909
2246,32022R2419
2247,32014R0571
2248,32008R1100
2249,32013R1234
2250,22010D0568
2251,22014A0514(01)
2252,32020R0459
2253,32013R0457
2254,32019R2164
2255,22022A0607(01)
2256,02015D1111-20170202
2257,31986D0664
2258,31990D0163
2259,32015D2049R(01)
2260,32022D1628
2261,31991R3921
2262,31973R0622
2263,32014R0827
2264,32001D2455
2265,32011R1320
2266,32003L0033R(01)
2267,32011L0090
2268,32007R0215
2269,32023D0936
2270,32023R1481
2271,32022L0228
2272,32001L0095
2273,32002A0625(01)
2274,32010D0465
2275,31971D0259
2276,22001D0100
2277,32008L0112
2278,32016D1210
2279,01972L0159-19860101
2280,32003G0218(03)
2281,32004R0029
2282,22015D2168
2283,32004D0321
2284,32022D0833
2285,32019R0356
2286,32013D0791
2287,22005D0962
2288,32020R2151
2289,31998R1661
2290,32018R1046
2291,32023R1506
2292,22005A1222(03)
2293,31985D0250
2294,31991R2231
2295,32013L0059R(05)
2296,32016R2141
2297,32007D0062
2298,32021D1117
2299,22006A0824(02)
2300,32015R0415
2301,31992R3761R(01)
2302,22005D0882
2303,32010R1256
2304,32003D0654
2305,32009D0097
2306,31995R2268R(01)
2307,32019R2094
2308,32008L0048R(03)
2309,32013R1197
2310,01999L0074-20191214
2311,32005D0646
2312,31976R1416
2313,32011D0164
2314,31976R2027
2315,31977L0212
2316,02011L0065-20230301
2317,32023D1602
2318,32023R1546
2319,31991R3363
2320,31998R0152
2321,22005D0129
2322,32017R0584
2323,32002R0488
2324,02008R1126-20230101
2325,31998D0635
2326,01999R2376-19991130
2327,32023D1206
2328,32020R0258
2329,32021L1927
2330,32021D2053
2331,22005D0874
2332,32014R0511
2333,02016O0034-20211231
2334,32010D0028
2335,32020D1495
2336,32020D0647
2337,31999R0534
2338,32013R0517
2339,31992R3761R(02)
2340,31995Y0722(01)
2341,32022L1999
2342,21973D1217(08)
2343,22016D2209
2344,32020D1775
2345,02006D0399-20060614
2346,31977Y0115(04)
2347,32010R0326
2348,01997R0571-20031101
2349,22015A0430(01)
2350,32022L0543
2351,31995D0364
2352,32010D0398
2353,32016R0147
2354,32021D1094
2355,32020D1636
2356,32013R0251
2357,31989D0337
2358,32017R1989
2359,32018D1004(02)
2360,32021D0372
2361,02008R0589-20171125
2362,32010R0679
2363,32014R0810
2364,32021D0260
2365,02009A0630(01)-20211101
2366,32020R1783
2367,31987D0408
2368,32016R2054
2369,32014R0431
2370,32008R0763
2371,32009L0029
2372,32000R0108
2373,31991Y0424(01)
2374,32014R0514
2375,02006L0112-20220701
2376,32021D1428
2377,32013D0138
2378,31994D0167
2379,02019D0848-20190527
2380,01978D0126-19920425
2381,32021D1015
2382,31992L0104
2383,32019R1726
2384,22022D1983
2385,32011D0351
2386,32020D0457
2387,31985D0528R(01)
2388,32008D0221
2389,32018D0041
2390,32010D0388R(01)
2391,32018D1941
2392,32021O2041
2393,32023D0343
2394,32020R0016
2395,31994Y1230(01)
2396,32006R0575
2397,32004D0003(01)
2398,32012R0044R(01)
2399,02008O0008-20170322
2400,32014R0357R(01)
2401,31992Y0509(01)
2402,02004L0054-20090807
2403,22021A0621(01)
2404,32003H0555
2405,41982A1025(01)
2406,32014R0518
2407,31976H0051
2408,32016D0036
2409,32018L0484
2410,31991R3657
2411,31998D0521(01)
2412,21998A0812(02)
2413,32017R2010
2414,31999Y1126(02)
2415,02019R2020-20210901
2416,32013R0994
2417,32015L2376
2418,32003D0185
2419,32015R0461
2420,41982D0015
2421,32022R0840
2422,31991R3832
2423,32004R0601
2424,32008R0108
2425,32011D0308
2426,32022R2495
2427,32007R1354
2428,32021R2157
2429,01998R2532-20150204
2430,32002D0772
2431,32020R0035
2432,32008D0169
2433,31986R3856
2434,32006R1981
2435,32000Y0810(01)
2436,01992L0029-20191120
2437,31988R3294
2438,31994Y1105(01)
2439,32007R0378
2440,32014L0040R(01)
2441,32019D1962
2442,32013R1332
2443,32014R0536
2444,32022R0026
2445,31976H0678
2446,31986R4057
2447,32019D1733
2448,31991R3917
2449,32014R0459
2450,02004D0619-20050621
2451,31969D0271
2452,32009D0353
2453,32021D1003
2454,02016R1239-20210920
2455,32018R0762
2456,32005R2104
2457,32018R1644
2458,31987D0302
2459,32004R0480
2460,32010R0461
2461,32019R0977
2462,32021R0876
2463,32016L2109
2464,32023D0887
2465,32017R1962
2466,02010R0407-20150808
2467,32018R1799
2468,32021R1784
2469,32021R1808
2470,02004R2252-20090626
2471,22019A0124(01)
2472,32014R0617
2473,32023R1101
2474,22022D1642
2475,32021D0751
2476,02010A0806(01)-20190516
2477,32022D1951
2478,32022R0414
2479,02008L0056-20170607
2480,32017D0178
2481,32013R1277
2482,32009D0076
2483,32022D0014
2484,31996Y0706(03)
2485,32017R1963
2486,31995D0404
2487,32013D0252
2488,02010D0231-20230612
2489,32010R0590
2490,31993R3609
2491,02014R0699-20140702
2492,02007R0168-20220427
2493,31986R4058R(02)
2494,32015R1998
2495,32022R2315
2496,32021D0680
2497,32004R0634
2498,32021D0481
2499,32012L0001
2500,31990D0554
2501,32016R2147
2502,02014R1300-20230126
2503,01965R0019-20040501
